id_colaborador,nome,sexo,idade,faixa_etaria,estado_civil,escolaridade,cidade,estado,regional,centro_distribuicao,pcd,data_admissao,tempo_empresa,gestor,tipo_contrato,modelo_trabalho,status
883,Sr. João da Cruz,Feminino,44,35-44,Divorciado,Médio,Recife,PE,Nordeste,CD Recife,Não,2023-09-05,2.8,Caleb Guerra,CLT,Presencial,Ativo
884,Manuela Barbosa,Feminino,35,35-44,Solteiro,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2018-12-17,7.5,Emanuelly Melo,CLT,Presencial,Ativo
885,Dr. Henrique Oliveira,Feminino,32,25-34,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2020-04-01,6.3,Fernando Souza,Aprendiz,Híbrido,Ativo
886,Esther Monteiro,Feminino,41,35-44,Casado,Médio,Recife,PE,Nordeste,CD Recife,Não,2020-07-12,6.0,Srta. Isabela Sousa,CLT,Presencial,Ativo
887,João Costela,Masculino,40,35-44,Solteiro,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Não,2016-02-09,10.4,Guilherme da Cruz,CLT,Híbrido,Ativo
888,Maria Alice Cassiano,Feminino,35,35-44,Solteiro,Pós,Campinas,SP,Sudeste,CD Campinas,Não,2022-11-11,3.6,Dante Barros,CLT,Híbrido,Ativo
889,Sabrina Pimenta,Feminino,47,45-54,Solteiro,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Não,2020-05-13,6.1,Vitor Hugo Aparecida,CLT,Remoto,Ativo
890,Maria Fernanda Pinto,Masculino,30,25-34,Solteiro,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2024-10-19,1.7,Dr. João Guilherme Mendonça,CLT,Híbrido,Ativo
891,Thomas da Mota,Masculino,38,35-44,Solteiro,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2018-06-24,8.0,Hellena Sá,CLT,Presencial,Ativo
892,Carolina Aragão,Masculino,26,25-34,Casado,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2025-06-21,1.0,Mariana Mendes,CLT,Presencial,Ativo
893,Ana Beatriz Montenegro,Feminino,36,35-44,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2018-05-05,8.2,Dr. Erick Marques,Aprendiz,Presencial,Ativo
894,Valentim Marques,Masculino,40,35-44,Solteiro,Médio,Recife,PE,Nordeste,CD Recife,Não,2016-05-18,10.1,Sr. Anthony Gabriel Rocha,CLT,Presencial,Ativo
895,Mateus Pacheco,Masculino,35,35-44,Solteiro,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Não,2024-10-09,1.7,Luan Fonseca,CLT,Remoto,Ativo
896,Joana Cirino,Feminino,18,18-24,Viúvo,Técnico,São Paulo,SP,Sudeste,CD São Paulo,Não,2021-05-16,5.1,Julia da Costa,CLT,Presencial,Ativo
897,Ravy Pimenta,Masculino,32,25-34,Casado,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Não,2020-04-01,6.3,Dr. Francisco Monteiro,CLT,Presencial,Ativo
898,Giovanna Leão,Feminino,35,35-44,Solteiro,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Não,2020-08-17,5.9,Sra. Maria Clara Guerra,CLT,Presencial,Ativo
899,Rael Cirino,Feminino,43,35-44,Solteiro,Fundamental,Curitiba,PR,Sul,CD Curitiba,Não,2023-01-21,3.4,Caroline Oliveira,CLT,Presencial,Ativo
900,Heloísa Brito,Masculino,37,35-44,Divorciado,Superior,Recife,PE,Nordeste,CD Recife,Não,2020-05-27,6.1,Sra. Isabela Novais,CLT,Remoto,Ativo
901,Maria Helena Costa,Feminino,25,25-34,Solteiro,Médio,Campinas,SP,Sudeste,CD Campinas,Não,2017-12-02,8.6,Dom Melo,CLT,Presencial,Ativo
902,Felipe Leão,Feminino,35,35-44,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2026-01-06,0.5,Catarina Pires,CLT,Presencial,Ativo
903,Yasmin Silveira,Masculino,57,55+,Solteiro,Superior,Campinas,SP,Sudeste,CD Campinas,Sim,2016-11-20,9.6,Dr. Kaique da Cunha,CLT,Presencial,Ativo
904,Ana Julia Gonçalves,Masculino,43,35-44,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2018-07-19,8.0,Enrico Araújo,CLT,Presencial,Ativo
905,José Miguel Melo,Masculino,22,18-24,Solteiro,Técnico,Campinas,SP,Sudeste,CD Campinas,Não,2026-02-23,0.4,Aylla Machado,CLT,Presencial,Ativo
906,Sra. Joana Fonseca,Feminino,21,18-24,Casado,Técnico,Recife,PE,Nordeste,CD Recife,Não,2023-02-23,3.4,Dr. Luiz Felipe Almeida,CLT,Presencial,Ativo
907,Camila Ferreira,Masculino,36,35-44,Solteiro,Superior,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2022-04-09,4.2,Fernanda Oliveira,CLT,Presencial,Ativo
908,Zoe Cavalcanti,Feminino,37,35-44,Solteiro,Fundamental,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2022-06-11,4.1,Luiz Gustavo Duarte,CLT,Presencial,Ativo
909,Sophia Mendonça,Masculino,29,25-34,Casado,Superior,Recife,PE,Nordeste,CD Recife,Não,2026-04-09,0.2,Sra. Anna Liz Garcia,CLT,Presencial,Ativo
910,Laura Martins,Masculino,37,35-44,Casado,MBA,Brasília,DF,Centro-Oeste,CD Brasília,Não,2017-01-25,9.4,Clara Cavalcante,CLT,Presencial,Ativo
911,Maitê Leão,Masculino,33,25-34,Solteiro,Técnico,Campinas,SP,Sudeste,CD Campinas,Não,2020-06-15,6.0,Maria Luiza Barbosa,CLT,Presencial,Ativo
912,Enrico Fernandes,Feminino,30,25-34,Casado,Técnico,Campinas,SP,Sudeste,CD Campinas,Não,2025-12-17,0.5,Levi Dias,Temporário,Presencial,Ativo
913,Lavínia Santos,Feminino,45,45-54,Casado,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2020-10-16,5.7,Miguel da Mata,CLT,Presencial,Inativo
914,Maria Cecília Souza,Feminino,32,25-34,Casado,Médio,Campinas,SP,Sudeste,CD Campinas,Não,2023-01-19,3.4,Stephany Machado,CLT,Presencial,Ativo
915,Eloah Cirino,Feminino,42,35-44,Solteiro,Médio,Salvador,BA,Nordeste,CD Salvador,Não,2017-03-15,9.3,Davi Lucas Siqueira,CLT,Presencial,Ativo
916,José Souza,Feminino,29,25-34,Casado,Técnico,Salvador,BA,Nordeste,CD Salvador,Não,2023-02-01,3.4,Dra. Anna Liz Costela,CLT,Híbrido,Ativo
917,Miguel Caldeira,Masculino,52,45-54,Casado,Técnico,Salvador,BA,Nordeste,CD Salvador,Não,2024-04-15,2.2,Benício Melo,CLT,Presencial,Ativo
918,Ana Júlia Alves,Feminino,28,25-34,Casado,Médio,Campinas,SP,Sudeste,CD Campinas,Não,2022-06-16,4.0,Valentina Teixeira,Aprendiz,Presencial,Inativo
919,Cauã da Luz,Feminino,22,18-24,Solteiro,Técnico,Recife,PE,Nordeste,CD Recife,Não,2022-01-09,4.5,Daniela Barros,CLT,Presencial,Ativo
920,Maria Julia das Neves,Feminino,37,35-44,Casado,Médio,Recife,PE,Nordeste,CD Recife,Não,2025-11-23,0.6,Josué Sousa,CLT,Híbrido,Ativo
921,Pedro Miguel Pires,Feminino,33,25-34,Casado,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2021-07-04,5.0,Davi Lucca Moura,CLT,Presencial,Ativo
922,Arthur Andrade,Masculino,45,45-54,Casado,Médio,Campinas,SP,Sudeste,CD Campinas,Não,2019-04-30,7.2,Maria Alice Duarte,CLT,Presencial,Ativo
923,Nina Nogueira,Masculino,30,25-34,Casado,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2016-12-10,9.6,Yan Macedo,CLT,Presencial,Ativo
924,Vitor Hugo Cavalcanti,Masculino,38,35-44,Solteiro,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2024-06-04,2.1,Mirella Pires,CLT,Presencial,Ativo
925,Dra. Maya Moura,Masculino,30,25-34,Casado,Superior,Recife,PE,Nordeste,CD Recife,Não,2017-01-12,9.5,Yasmin das Neves,CLT,Presencial,Ativo
926,Dr. Vitor Hugo da Conceição,Feminino,28,25-34,Casado,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Não,2021-01-09,5.5,Pedro Miguel das Neves,CLT,Presencial,Ativo
927,Dr. José Pedro Cassiano,Feminino,50,45-54,Solteiro,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Sim,2023-08-21,2.9,Anthony Abreu,CLT,Presencial,Ativo
928,Catarina Ferreira,Feminino,35,35-44,Solteiro,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2017-05-17,9.1,Ravy Nascimento,CLT,Presencial,Ativo
929,Samuel Sá,Masculino,29,25-34,Casado,Superior,Recife,PE,Nordeste,CD Recife,Não,2021-01-31,5.4,Letícia Albuquerque,CLT,Presencial,Ativo
930,Lavínia Peixoto,Masculino,49,45-54,Solteiro,Pós,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2021-12-27,4.5,André Novaes,CLT,Presencial,Inativo
931,Sr. Noah Novais,Feminino,37,35-44,Solteiro,Superior,Campinas,SP,Sudeste,CD Campinas,Sim,2024-07-08,2.0,Maria Laura da Cruz,CLT,Presencial,Ativo
932,Mathias Garcia,Feminino,18,18-24,Solteiro,Superior,Campinas,SP,Sudeste,CD Campinas,Não,2016-09-05,9.8,João Barros,CLT,Presencial,Ativo
933,Isabella Moreira,Feminino,38,35-44,Solteiro,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2018-10-12,7.7,Júlia da Paz,CLT,Presencial,Ativo
934,Yasmin da Mata,Masculino,29,25-34,Casado,Fundamental,Curitiba,PR,Sul,CD Curitiba,Não,2021-02-22,5.4,Esther Azevedo,CLT,Presencial,Ativo
935,Davi Luiz da Rocha,Masculino,28,25-34,Casado,Médio,Campinas,SP,Sudeste,CD Campinas,Não,2020-05-27,6.1,Rafael Pinto,CLT,Presencial,Ativo
936,Júlia Sampaio,Masculino,43,35-44,Solteiro,Superior,Brasília,DF,Centro-Oeste,CD Brasília,Não,2018-10-02,7.8,Rebeca Correia,CLT,Híbrido,Ativo
937,Sr. Dom Aragão,Feminino,35,35-44,Casado,Superior,Salvador,BA,Nordeste,CD Salvador,Não,2021-10-23,4.7,Alícia Cirino,CLT,Presencial,Ativo
938,João Miguel da Mata,Masculino,41,35-44,Solteiro,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2022-03-30,4.3,Pedro Lucas Siqueira,CLT,Presencial,Ativo
939,Igor Borges,Masculino,61,55+,Casado,Técnico,Salvador,BA,Nordeste,CD Salvador,Não,2023-12-21,2.5,Anthony Gabriel Monteiro,CLT,Presencial,Ativo
940,Luigi Leão,Feminino,32,25-34,Casado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2022-08-07,3.9,Theo Freitas,CLT,Presencial,Ativo
941,Ana Beatriz Farias,Masculino,38,35-44,Solteiro,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2017-07-10,9.0,Diogo Araújo,CLT,Presencial,Ativo
942,Matteo Barbosa,Masculino,41,35-44,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2023-09-15,2.8,Olivia Cirino,CLT,Presencial,Ativo
943,José Garcia,Feminino,20,18-24,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2023-12-14,2.5,Davi Vargas,CLT,Presencial,Ativo
944,Srta. Maria Isis Vargas,Feminino,21,18-24,Casado,MBA,Curitiba,PR,Sul,CD Curitiba,Não,2024-01-03,2.5,Isadora Sousa,CLT,Presencial,Ativo
945,Gael Henrique Marques,Masculino,55,55+,Solteiro,Técnico,Campinas,SP,Sudeste,CD Campinas,Não,2017-11-05,8.7,Srta. Stephany Rios,CLT,Híbrido,Ativo
946,Renan Gomes,Masculino,18,18-24,Solteiro,Fundamental,Curitiba,PR,Sul,CD Curitiba,Não,2017-01-09,9.5,Luana Duarte,CLT,Presencial,Ativo
947,Asafe Souza,Masculino,37,35-44,Solteiro,Fundamental,São Paulo,SP,Sudeste,CD São Paulo,Não,2021-06-07,5.1,Stephany Campos,CLT,Presencial,Ativo
948,Rodrigo Porto,Feminino,42,35-44,Solteiro,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Não,2017-03-08,9.3,Gael Henrique Fonseca,CLT,Presencial,Ativo
949,Henrique Camargo,Masculino,43,35-44,Solteiro,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2018-01-08,8.5,Pedro Henrique Duarte,CLT,Presencial,Ativo
950,Enzo Vieira,Feminino,40,35-44,Viúvo,Superior,Campinas,SP,Sudeste,CD Campinas,Não,2025-10-07,0.7,Dante Gonçalves,CLT,Presencial,Ativo
951,Anthony Aparecida,Masculino,38,35-44,Divorciado,Superior,São Paulo,SP,Sudeste,CD São Paulo,Não,2021-02-18,5.4,Olívia Sales,CLT,Híbrido,Ativo
952,Daniela Freitas,Masculino,25,25-34,Divorciado,Superior,Recife,PE,Nordeste,CD Recife,Não,2024-08-16,1.9,Josué Castro,CLT,Híbrido,Ativo
953,Ayla Rodrigues,Masculino,31,25-34,Casado,Superior,Campinas,SP,Sudeste,CD Campinas,Não,2021-09-24,4.8,Maitê Teixeira,CLT,Presencial,Ativo
954,Ana Liz Araújo,Masculino,36,35-44,Solteiro,Médio,Curitiba,PR,Sul,CD Curitiba,Sim,2016-08-21,9.9,Sr. Vitor Gabriel Vieira,CLT,Presencial,Ativo
955,Davi Lucas Mendonça,Masculino,41,35-44,Casado,Superior,Campinas,SP,Sudeste,CD Campinas,Não,2023-11-21,2.6,Liam Novais,CLT,Presencial,Ativo
956,Manuella Macedo,Masculino,42,35-44,Solteiro,Superior,São Paulo,SP,Sudeste,CD São Paulo,Não,2018-08-18,7.9,Srta. Alícia Sales,CLT,Presencial,Ativo
957,Maria Alice Silveira,Masculino,24,18-24,Solteiro,Fundamental,Curitiba,PR,Sul,CD Curitiba,Não,2025-03-21,1.3,José Aparecida,CLT,Presencial,Ativo
958,Maysa Novais,Masculino,30,25-34,Divorciado,Fundamental,Guarulhos,SP,Sudeste,CD Guarulhos,Sim,2018-07-01,8.0,Vitor Hugo Sampaio,Temporário,Presencial,Ativo
959,Esther Nunes,Masculino,46,45-54,Casado,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2021-06-12,5.1,Yago Ferreira,CLT,Presencial,Ativo
960,Dr. João Guilherme Peixoto,Feminino,22,18-24,Solteiro,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2016-08-07,9.9,Elisa Azevedo,CLT,Presencial,Ativo
961,Daniela Machado,Feminino,47,45-54,Casado,Técnico,Salvador,BA,Nordeste,CD Salvador,Não,2019-05-20,7.1,João Nogueira,CLT,Presencial,Ativo
962,Dr. Alexandre Vasconcelos,Feminino,33,25-34,Solteiro,MBA,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2022-08-17,3.9,Sofia Garcia,CLT,Presencial,Ativo
963,Srta. Allana Pinto,Feminino,54,45-54,Divorciado,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2018-04-14,8.2,Sr. Lorenzo Silveira,CLT,Presencial,Ativo
964,Vitor Gabriel Gomes,Masculino,26,25-34,Solteiro,Técnico,Recife,PE,Nordeste,CD Recife,Não,2024-05-01,2.2,Vinicius Rodrigues,CLT,Presencial,Ativo
965,Daniela Pimenta,Feminino,35,35-44,Casado,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2016-07-21,10.0,Lorenzo Jesus,Temporário,Presencial,Inativo
966,Luna Camargo,Masculino,25,25-34,Casado,Médio,Salvador,BA,Nordeste,CD Salvador,Não,2020-11-27,5.6,Vicente Ribeiro,CLT,Híbrido,Ativo
967,Augusto Cardoso,Masculino,30,25-34,Divorciado,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Não,2018-01-13,8.5,Arthur Gabriel Costa,Aprendiz,Presencial,Ativo
968,Ryan Correia,Masculino,34,25-34,Casado,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2021-10-24,4.7,Arthur Gabriel Oliveira,CLT,Presencial,Ativo
969,Maria Julia Ribeiro,Feminino,34,25-34,Solteiro,Médio,Campinas,SP,Sudeste,CD Campinas,Não,2023-08-19,2.9,Valentina Pinto,CLT,Presencial,Ativo
970,Dra. Jade Aragão,Feminino,35,35-44,Solteiro,Fundamental,Brasília,DF,Centro-Oeste,CD Brasília,Não,2021-01-06,5.5,Sr. Brayan Albuquerque,CLT,Presencial,Ativo
971,Samuel Barros,Feminino,39,35-44,Casado,Técnico,São Paulo,SP,Sudeste,CD São Paulo,Sim,2022-12-09,3.6,Ana Liz Fonseca,CLT,Híbrido,Ativo
972,Maria Vitória Freitas,Masculino,30,25-34,Casado,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Não,2025-01-02,1.5,Srta. Juliana Moura,CLT,Presencial,Inativo
973,Brayan da Rosa,Feminino,28,25-34,Casado,Pós,Brasília,DF,Centro-Oeste,CD Brasília,Não,2023-07-28,2.9,Henrique Moreira,CLT,Presencial,Ativo
974,Carlos Eduardo Silveira,Masculino,29,25-34,Divorciado,Superior,Recife,PE,Nordeste,CD Recife,Não,2016-06-09,10.1,Vitor Gomes,Aprendiz,Presencial,Ativo
975,Gael Moura,Feminino,18,18-24,Divorciado,Superior,Brasília,DF,Centro-Oeste,CD Brasília,Não,2025-02-14,1.4,Isadora Nunes,CLT,Presencial,Ativo
976,Emanuelly Novais,Masculino,26,25-34,Casado,Fundamental,São Paulo,SP,Sudeste,CD São Paulo,Sim,2022-07-19,4.0,Dra. Maria Vitória Souza,CLT,Presencial,Ativo
977,Luiz Henrique Rocha,Feminino,25,25-34,Casado,Superior,Salvador,BA,Nordeste,CD Salvador,Sim,2022-09-26,3.8,Mariane Caldeira,CLT,Presencial,Ativo
978,Fernando Novaes,Masculino,44,35-44,Casado,Técnico,Recife,PE,Nordeste,CD Recife,Não,2018-06-17,8.0,Sofia Fernandes,CLT,Presencial,Ativo
979,Eduarda Nascimento,Masculino,42,35-44,Solteiro,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2023-11-24,2.6,Melina Fogaça,CLT,Presencial,Ativo
980,Dr. Marcelo Jesus,Masculino,18,18-24,Solteiro,Fundamental,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2026-01-07,0.5,Marina Silveira,CLT,Remoto,Inativo
981,Sr. Yago Cunha,Masculino,32,25-34,Solteiro,Superior,Salvador,BA,Nordeste,CD Salvador,Não,2017-09-02,8.8,Jade Fonseca,CLT,Presencial,Ativo
982,Melissa Gonçalves,Masculino,33,25-34,Casado,Fundamental,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2021-05-25,5.1,Arthur Gabriel da Paz,CLT,Presencial,Ativo
983,Allana Moreira,Feminino,38,35-44,Divorciado,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2021-12-30,4.5,Kevin Abreu,CLT,Presencial,Ativo
984,Henry Cunha,Feminino,48,45-54,Solteiro,Médio,Campinas,SP,Sudeste,CD Campinas,Não,2021-03-30,5.3,Sr. João Guilherme Novaes,CLT,Presencial,Ativo
985,Daniela Brito,Masculino,29,25-34,Casado,Técnico,São Paulo,SP,Sudeste,CD São Paulo,Não,2016-04-07,10.2,Raul Fogaça,CLT,Presencial,Ativo
986,Davi Miguel da Luz,Masculino,38,35-44,Solteiro,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Não,2022-08-24,3.9,Sr. Igor da Cunha,CLT,Presencial,Ativo
987,Caleb Oliveira,Masculino,30,25-34,Solteiro,Fundamental,São Paulo,SP,Sudeste,CD São Paulo,Não,2024-07-03,2.0,Helena Siqueira,CLT,Presencial,Ativo
988,Luan Vieira,Feminino,24,18-24,Casado,Fundamental,Recife,PE,Nordeste,CD Recife,Não,2020-01-30,6.4,Emanuella Mendonça,CLT,Presencial,Ativo
989,Dra. Aylla Peixoto,Feminino,49,45-54,Casado,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2021-03-18,5.3,Letícia Andrade,CLT,Presencial,Ativo
990,Dra. Maria Helena Barros,Feminino,36,35-44,Solteiro,Médio,São Paulo,SP,Sudeste,CD São Paulo,Não,2019-03-23,7.3,Lucas Gabriel Ferreira,CLT,Presencial,Ativo
991,Maria Vitória Campos,Feminino,38,35-44,Solteiro,Superior,Recife,PE,Nordeste,CD Recife,Não,2019-07-07,7.0,Anthony Porto,CLT,Híbrido,Ativo
992,Maria Helena Aragão,Feminino,34,25-34,Divorciado,Técnico,Recife,PE,Nordeste,CD Recife,Não,2019-11-16,6.6,Vinicius Aparecida,CLT,Presencial,Ativo
993,Sr. Luan Montenegro,Feminino,18,18-24,Casado,Médio,Curitiba,PR,Sul,CD Curitiba,Não,2021-12-17,4.5,Srta. Daniela Aragão,CLT,Presencial,Ativo
994,Maria Júlia Machado,Masculino,40,35-44,Solteiro,Médio,São Paulo,SP,Sudeste,CD São Paulo,Sim,2022-01-04,4.5,Sofia Borges,CLT,Presencial,Ativo
995,Pedro da Rocha,Masculino,30,25-34,Divorciado,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Não,2018-12-21,7.5,Clara Cardoso,CLT,Presencial,Ativo
996,Sr. Renan Oliveira,Feminino,32,25-34,Solteiro,Superior,Campinas,SP,Sudeste,CD Campinas,Não,2018-09-28,7.8,Srta. Maria Liz da Luz,CLT,Presencial,Ativo
997,Murilo Montenegro,Feminino,46,45-54,Solteiro,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Não,2016-01-18,10.5,Caroline Teixeira,CLT,Presencial,Ativo
998,Rodrigo Novais,Masculino,39,35-44,Divorciado,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Não,2023-06-26,3.0,Ryan Gonçalves,Aprendiz,Presencial,Ativo
999,Fernanda Novais,Feminino,42,35-44,Solteiro,Técnico,Campinas,SP,Sudeste,CD Campinas,Não,2017-05-23,9.1,Valentina da Cruz,CLT,Presencial,Ativo
1000,Brayan da Mata,Masculino,51,45-54,Casado,Médio,Recife,PE,Nordeste,CD Recife,Não,2016-12-27,9.5,Luna Rodrigues,CLT,Presencial,Ativo
