id_colaborador,nome,sexo,idade,estado_civil,escolaridade,cidade,estado,regional,centro_distribuicao,departamento,cargo,gestor,data_admissao,tempo_empresa,salario,tipo_contrato,modelo_trabalho,pcd,status,turnover,motivo_desligamento,faltas,absenteismo,dias_afastamento,tipo_afastamento,horas_extras,banco_horas,sla_recrutamento,nota_desempenho,engajamento,horas_treinamento,promovido,ferias_pendentes
568,Rafael Pimenta,Feminino,40,Casado,Pós,Guarulhos,SP,Sudeste,CD Guarulhos,Operações,Auxiliar Operacional,Ana Laura das Neves,2022-10-14,"3,7",2108,CLT,Presencial,Não,Ativo,Não,,1,"3,14",0,,35,35,59,"3,6",68,19,Não,1
569,Emanuella Campos,Masculino,40,Viúvo,Pós,Salvador,BA,Nordeste,CD Salvador,RH,Analista,Davi Miguel Sampaio,2020-07-01,6,5646,Aprendiz,Presencial,Não,Ativo,Não,,1,"4,35",0,,60,-2,16,"3,8",79,35,Não,11
570,Enrico Monteiro,Masculino,29,Casado,Superior,Salvador,BA,Nordeste,CD Salvador,Centro de Distribuição,Auxiliar Operacional,Dr. Enzo Freitas,2020-09-18,"5,8",2130,CLT,Presencial,Não,Ativo,Não,,2,"2,8",2,Licença Médica,60,14,35,"2,3",73,4,Não,1
571,João Felipe Siqueira,Feminino,24,Viúvo,Superior,Salvador,BA,Nordeste,CD Salvador,RH,Gerente,Arthur Farias,2018-03-12,"8,3",17956,CLT,Presencial,Não,Ativo,Não,,1,"4,97",0,,33,38,48,"3,4",92,10,Não,13
572,Júlia Moura,Masculino,32,Casado,Fundamental,Guarulhos,SP,Sudeste,CD Guarulhos,RH,Gerente,João Silva,2021-11-02,"4,7",17349,CLT,Presencial,Não,Ativo,Não,,3,"4,79",10,Acidente,54,15,30,"3,2",74,39,Não,30
573,Ana Vitória Monteiro,Masculino,43,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Financeiro,Assistente,Sophia Fonseca,2019-03-02,"7,3",3938,CLT,Remoto,Não,Ativo,Não,,3,"3,23",0,,53,-2,43,"2,9",79,37,Não,28
574,Theo Nunes,Masculino,38,Casado,Técnico,Campinas,SP,Sudeste,CD Campinas,Centro de Distribuição,Auxiliar Operacional,Léo Castro,2018-08-20,"7,9",2483,CLT,Presencial,Não,Ativo,Não,,0,"3,74",0,,27,6,28,"3,4",64,25,Não,20
575,Cauã Oliveira,Feminino,24,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Operações,Auxiliar Operacional,Bruna da Conceição,2018-09-14,"7,8",2346,CLT,Presencial,Sim,Ativo,Não,,3,"2,41",10,Acidente,31,35,60,"3,6",83,2,Não,5
576,Dra. Agatha Aparecida,Masculino,43,Viúvo,Técnico,São Paulo,SP,Sudeste,CD São Paulo,Transporte,Analista,Joaquim Aparecida,2024-05-05,"2,2",4520,CLT,Presencial,Não,Ativo,Não,,3,"4,71",2,Acidente,50,33,18,"3,2",87,21,Não,0
577,Maria Clara Gomes,Feminino,31,Casado,Médio,Salvador,BA,Nordeste,CD Salvador,Centro de Distribuição,Auxiliar Operacional,Felipe Andrade,2017-12-23,"8,5",2304,CLT,Presencial,Não,Ativo,Não,,3,"3,02",0,,7,3,59,"2,3",70,17,Não,12
578,Mariah Câmara,Feminino,33,Casado,Pós,Brasília,DF,Centro-Oeste,CD Brasília,Last Mile,Supervisor,Sr. Oliver Silveira,2022-12-14,"3,5",8989,CLT,Presencial,Não,Ativo,Não,,0,"1,88",0,,56,32,43,"3,1",87,37,Não,24
579,Dr. Breno Oliveira,Feminino,43,Solteiro,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Operações,Conferente,Sr. Theodoro Rocha,2017-06-07,"9,1",2438,CLT,Presencial,Não,Ativo,Não,,2,"4,33",0,,34,1,37,"2,7",85,37,Não,27
580,Felipe Câmara,Masculino,19,Casado,Superior,Curitiba,PR,Sul,CD Curitiba,Financeiro,Analista,Ana Clara Guerra,2017-08-07,"8,9",6454,CLT,Presencial,Não,Ativo,Não,,2,"2,76",0,,14,-7,16,"3,2",74,9,Não,14
581,Ravi Lucca da Paz,Feminino,27,Divorciado,Pós,Salvador,BA,Nordeste,CD Salvador,Centro de Distribuição,Conferente,Luan Borges,2019-01-09,"7,5",2640,CLT,Presencial,Não,Ativo,Não,,1,"4,08",0,,58,3,20,"2,9",76,23,Não,2
582,Mirella Albuquerque,Masculino,42,Casado,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Centro de Distribuição,Supervisor,Sr. João Vitor Nunes,2021-11-22,"4,6",8593,CLT,Presencial,Não,Ativo,Não,,0,"2,74",5,Acidente,18,-14,15,"3,8",89,3,Não,0
583,Joaquim Martins,Feminino,36,Solteiro,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Operações,Auxiliar Operacional,Dr. Gael Henrique Siqueira,2016-12-18,"9,5",2064,CLT,Presencial,Não,Ativo,Não,,3,"4,46",5,INSS,51,13,52,"3,6",99,6,Não,16
584,Isabelly Cassiano,Masculino,31,Solteiro,Técnico,Salvador,BA,Nordeste,CD Salvador,Centro de Distribuição,Auxiliar Operacional,Nicolas Alves,2016-06-14,"10,1",2562,CLT,Presencial,Não,Ativo,Não,,0,"0,82",5,INSS,53,-7,28,"2,5",70,33,Não,5
585,Vitor Hugo Ferreira,Masculino,28,Casado,Fundamental,Recife,PE,Nordeste,CD Recife,Tecnologia,Analista Sênior,Alexia Farias,2019-02-15,"7,4",7684,CLT,Presencial,Não,Ativo,Não,,2,"0,45",5,Acidente,4,6,47,"3,4",97,39,Não,12
586,Marcos Vinicius Sousa,Feminino,40,Solteiro,Superior,Curitiba,PR,Sul,CD Curitiba,Centro de Distribuição,Supervisor,Sra. Bella Costela,2018-09-03,"7,8",7305,CLT,Presencial,Não,Ativo,Não,,1,"4,57",15,Licença Médica,60,24,40,"1,4",76,2,Não,27
587,Isabela Leão,Feminino,33,Solteiro,Pós,Campinas,SP,Sudeste,CD Campinas,Atendimento,Analista,Ana Liz Casa Grande,2020-09-10,"5,8",4658,CLT,Presencial,Não,Ativo,Não,,3,"4,83",0,,60,10,47,"2,7",61,14,Não,6
588,Sra. Ayla Aparecida,Masculino,48,Solteiro,Médio,São Paulo,SP,Sudeste,CD São Paulo,Last Mile,Coordenador,Vicente Jesus,2025-10-14,"0,7",13078,CLT,Presencial,Não,Ativo,Não,,1,"2,91",0,,17,23,52,"3,3",76,30,Não,20
589,Sra. Natália Souza,Feminino,33,Solteiro,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Last Mile,Motorista,Calebe Montenegro,2024-07-02,2,4141,CLT,Presencial,Não,Ativo,Não,,2,"3,65",15,Licença Médica,49,29,59,2,71,0,Não,27
590,Matteo Barbosa,Feminino,18,Casado,Fundamental,Recife,PE,Nordeste,CD Recife,Transporte,Analista,Ana Liz Lopes,2021-01-02,"5,5",5744,CLT,Presencial,Não,Ativo,Não,,3,"4,21",10,Licença Médica,14,-1,56,"4,5",74,26,Não,19
591,Caroline da Costa,Masculino,26,Casado,Fundamental,Salvador,BA,Nordeste,CD Salvador,RH,Assistente,José Pedro Dias,2025-12-26,"0,5",3925,CLT,Presencial,Não,Ativo,Não,,2,"1,33",10,Acidente,54,-8,45,"3,3",63,5,Não,5
592,Lunna Dias,Masculino,30,Solteiro,Médio,Campinas,SP,Sudeste,CD Campinas,Operações,Auxiliar Operacional,Júlia da Conceição,2016-05-14,"10,1",2505,CLT,Híbrido,Não,Ativo,Não,,1,"3,26",10,Licença Médica,25,8,23,"2,9",81,27,Não,20
593,Guilherme Carvalho,Feminino,41,Solteiro,Médio,Salvador,BA,Nordeste,CD Salvador,Jurídico,Gerente,Bianca Cassiano,2025-12-27,"0,5",21770,CLT,Presencial,Não,Ativo,Não,,0,"1,7",10,Acidente,20,31,10,"3,7",71,33,Não,18
594,Enzo Machado,Masculino,27,Casado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Last Mile,Motorista,Luara Jesus,2025-07-19,1,4059,Temporário,Presencial,Não,Inativo,Sim,Desligamento sem Justa Causa,3,"2,09",10,Acidente,8,-11,27,"3,7",83,38,Não,13
595,Vitor Gabriel Fogaça,Masculino,25,Solteiro,Fundamental,Salvador,BA,Nordeste,CD Salvador,Last Mile,Coordenador,Rael das Neves,2023-02-16,"3,4",13402,CLT,Presencial,Não,Ativo,Não,,5,"1,91",0,,17,-20,24,3,52,24,Não,17
596,Julia Campos,Masculino,29,Casado,Médio,Recife,PE,Nordeste,CD Recife,Operações,Conferente,Emanuel Rodrigues,2018-11-15,"7,6",3003,CLT,Híbrido,Não,Ativo,Não,,1,"3,36",15,Acidente,60,10,37,"3,1",84,7,Não,28
597,Asafe Cunha,Feminino,43,Divorciado,Médio,São Paulo,SP,Sudeste,CD São Paulo,Operações,Auxiliar Operacional,Sr. Caleb Silva,2018-05-05,"8,2",2046,CLT,Presencial,Não,Ativo,Não,,2,"4,65",0,,57,39,15,"3,1",80,22,Não,27
598,Luiz Henrique Gonçalves,Feminino,40,Casado,Técnico,Campinas,SP,Sudeste,CD Campinas,Operações,Auxiliar Operacional,Ana Julia Rocha,2024-03-22,"2,3",2346,CLT,Presencial,Não,Ativo,Não,,0,"2,59",0,,34,-7,38,2,66,2,Não,13
599,José Pedro Cavalcanti,Feminino,40,Casado,Médio,Recife,PE,Nordeste,CD Recife,Centro de Distribuição,Conferente,Nathan Machado,2024-12-16,"1,5",2507,CLT,Presencial,Não,Ativo,Não,,1,"3,12",15,Acidente,13,5,17,"3,4",78,29,Não,1
600,Isadora Brito,Feminino,31,Casado,Pós,São Paulo,SP,Sudeste,CD São Paulo,Centro de Distribuição,Supervisor,Bella Vieira,2020-11-16,"5,6",9530,CLT,Presencial,Não,Ativo,Não,,1,"1,17",10,INSS,3,21,15,"3,3",62,5,Não,19
601,Davi Albuquerque,Feminino,47,Casado,Superior,Brasília,DF,Centro-Oeste,CD Brasília,Last Mile,Motorista,Henry Cardoso,2023-07-06,3,3308,CLT,Presencial,Não,Ativo,Não,,2,"2,19",5,Acidente,39,23,23,"3,2",99,37,Não,29
602,Murilo Freitas,Feminino,31,Solteiro,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Operações,Auxiliar Operacional,Antonella Pacheco,2024-10-30,"1,7",1964,CLT,Remoto,Não,Ativo,Não,,1,"4,9",0,,44,34,58,"3,1",87,37,Não,30
603,Joana Barbosa,Masculino,31,Divorciado,Fundamental,Goiânia,GO,Centro-Oeste,CD Goiânia,Financeiro,Analista,Benício Costa,2023-12-28,"2,5",4661,CLT,Presencial,Não,Ativo,Não,,2,"3,87",5,INSS,18,-11,19,"3,6",69,9,Não,8
604,Melina Cardoso,Feminino,39,Solteiro,Médio,São Paulo,SP,Sudeste,CD São Paulo,Centro de Distribuição,Supervisor,Lucas Campos,2017-08-02,"8,9",10415,CLT,Presencial,Não,Ativo,Não,,2,"3,13",10,Licença Médica,55,25,26,"3,2",66,1,Não,7
605,Ravi Aragão,Masculino,34,Solteiro,Médio,Salvador,BA,Nordeste,CD Salvador,Transporte,Supervisor,Pedro Silveira,2023-05-08,"3,2",10011,CLT,Híbrido,Sim,Ativo,Não,,3,"3,13",15,Acidente,47,3,41,"2,7",69,8,Não,14
606,Sara Alves,Masculino,36,Solteiro,Técnico,Campinas,SP,Sudeste,CD Campinas,Centro de Distribuição,Conferente,Mariane Cavalcanti,2020-01-22,"6,4",2213,CLT,Presencial,Não,Ativo,Não,,5,"1,04",10,Acidente,9,20,17,"3,6",67,15,Não,9
607,Sr. Francisco da Mota,Feminino,31,Solteiro,Superior,São Paulo,SP,Sudeste,CD São Paulo,Operações,Auxiliar Operacional,Pietro Cassiano,2019-08-28,"6,8",2112,CLT,Presencial,Não,Ativo,Não,,0,"4,73",10,INSS,37,-19,18,"3,3",74,17,Não,15
608,Joaquim Ramos,Masculino,25,Divorciado,Médio,São Paulo,SP,Sudeste,CD São Paulo,Last Mile,Supervisor,Theo Jesus,2018-08-28,"7,8",8222,CLT,Presencial,Não,Ativo,Não,,5,"2,55",10,Acidente,24,-12,47,"3,7",60,39,Não,8
609,Pietra Araújo,Feminino,32,Casado,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,RH,Gerente,João Lucas Gomes,2019-10-15,"6,7",20742,CLT,Presencial,Não,Ativo,Não,,2,"-0,08",2,INSS,2,5,46,"3,8",80,27,Não,17
610,Otto Costa,Feminino,31,Casado,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Transporte,Motorista,Valentina da Cruz,2025-06-01,"1,1",4021,CLT,Presencial,Não,Ativo,Não,,1,"4,43",0,,37,17,53,"4,6",81,16,Não,26
611,Ísis Vieira,Feminino,36,Casado,Fundamental,Brasília,DF,Centro-Oeste,CD Brasília,Comercial,Gerente,Mateus Viana,2022-10-09,"3,7",19953,CLT,Presencial,Não,Ativo,Não,,3,"4,38",15,INSS,26,-4,48,"3,8",59,37,Não,11
612,Sra. Pietra Nogueira,Masculino,38,Divorciado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Transporte,Motorista,Manuella Nunes,2023-08-29,"2,8",3889,CLT,Presencial,Não,Ativo,Não,,1,"3,07",0,,35,5,24,"3,7",81,9,Não,21
613,Luna Gomes,Feminino,33,Solteiro,Superior,Recife,PE,Nordeste,CD Recife,Operações,Supervisor,Fernando Alves,2020-07-29,"5,9",10354,CLT,Presencial,Não,Ativo,Não,,4,"1,05",0,,20,18,37,"3,1",88,38,Não,10
614,Sr. Arthur Vasconcelos,Feminino,45,Solteiro,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Operações,Supervisor,Benjamin Melo,2019-01-31,"7,4",9221,CLT,Remoto,Não,Ativo,Não,,2,"3,73",0,,5,7,45,3,76,17,Não,5
615,Maria Alice Vargas,Masculino,31,Casado,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Operações,Conferente,Isabel Castro,2026-01-26,"0,4",2262,CLT,Presencial,Sim,Ativo,Não,,5,"2,44",15,INSS,47,20,49,"3,2",56,3,Não,1
616,Josué Ribeiro,Masculino,42,Solteiro,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Centro de Distribuição,Conferente,João Felipe Nascimento,2016-09-10,"9,8",2297,Temporário,Híbrido,Não,Ativo,Não,,0,"1,52",2,Acidente,26,-5,60,4,85,9,Não,5
617,Srta. Hellena Oliveira,Feminino,32,Solteiro,Médio,São Paulo,SP,Sudeste,CD São Paulo,Atendimento,Assistente,Maria Cavalcanti,2017-02-26,"9,3",3305,CLT,Presencial,Não,Ativo,Não,,2,"2,97",0,,35,16,57,3,86,22,Não,0
618,Isaac Pastor,Masculino,23,Casado,Fundamental,Guarulhos,SP,Sudeste,CD Guarulhos,Comercial,Supervisor,Dr. Arthur Santos,2018-12-15,"7,5",9935,CLT,Presencial,Não,Ativo,Não,,2,"4,83",0,,36,-4,27,"3,3",70,6,Não,23
619,Sra. Cecília Nunes,Feminino,35,Solteiro,Médio,Campinas,SP,Sudeste,CD Campinas,Operações,Conferente,Thales Nogueira,2023-11-13,"2,6",2681,CLT,Híbrido,Não,Ativo,Não,,2,"5,52",0,,15,6,32,"4,4",75,37,Não,11
620,Erick Mendonça,Masculino,36,Casado,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Financeiro,Analista,Caleb Araújo,2018-05-04,"8,2",5760,CLT,Presencial,Não,Ativo,Não,,3,"-0,75",2,Licença Médica,0,0,21,"2,8",68,27,Não,28
621,Henry Almeida,Feminino,18,Casado,Fundamental,Recife,PE,Nordeste,CD Recife,Last Mile,Motorista,Pietra Abreu,2016-11-11,"9,6",3551,CLT,Presencial,Não,Ativo,Não,,0,"3,68",2,INSS,51,10,57,"2,8",61,23,Não,3
622,Sr. Davi Lucca Fernandes,Feminino,18,Solteiro,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Financeiro,Coordenador,Srta. Luna Araújo,2024-12-17,"1,5",12771,CLT,Presencial,Não,Ativo,Não,,1,"5,27",15,INSS,42,-11,58,"3,7",73,8,Não,23
623,Diogo Pastor,Feminino,60,Solteiro,Fundamental,Curitiba,PR,Sul,CD Curitiba,Tecnologia,Analista,Srta. Brenda Moura,2023-06-09,"3,1",6392,CLT,Presencial,Sim,Ativo,Não,,0,"3,01",10,INSS,57,-4,59,"3,5",91,21,Não,13
624,Sr. Marcelo Santos,Masculino,48,Solteiro,Técnico,Salvador,BA,Nordeste,CD Salvador,Operações,Auxiliar Operacional,Maria Laura Pastor,2025-11-01,"0,7",2523,CLT,Presencial,Não,Ativo,Não,,0,"4,13",0,,50,26,55,3,75,13,Não,9
625,Lucca da Rosa,Masculino,33,Casado,Superior,Salvador,BA,Nordeste,CD Salvador,Centro de Distribuição,Supervisor,Sr. Emanuel Siqueira,2017-01-16,"9,5",9689,CLT,Presencial,Não,Ativo,Não,,2,"2,27",0,,48,31,39,"2,1",87,8,Não,0
626,Raquel Rezende,Feminino,42,Solteiro,Pós,Campinas,SP,Sudeste,CD Campinas,Operações,Supervisor,Sr. Luiz Henrique Câmara,2022-10-19,"3,7",7813,Temporário,Presencial,Não,Ativo,Não,,3,"1,17",15,Licença Médica,17,-19,52,"3,1",91,33,Não,22
627,Emanuella Garcia,Feminino,51,Casado,Médio,Recife,PE,Nordeste,CD Recife,Operações,Auxiliar Operacional,Juan Cardoso,2025-09-22,"0,8",2453,CLT,Presencial,Não,Ativo,Não,,1,"1,86",5,Acidente,6,40,42,"3,1",84,22,Não,20
628,Alexandre Sampaio,Masculino,40,Casado,Superior,São Paulo,SP,Sudeste,CD São Paulo,Operações,Auxiliar Operacional,Maria Júlia Vargas,2021-03-12,"5,3",1916,CLT,Presencial,Não,Inativo,Sim,Fim de Contrato,2,"2,12",5,Licença Médica,5,-3,59,"4,1",82,38,Não,0
629,Ana Beatriz Cirino,Feminino,47,Solteiro,Médio,Recife,PE,Nordeste,CD Recife,Financeiro,Assistente,Luiza Pimenta,2019-12-05,"6,6",3364,CLT,Presencial,Não,Ativo,Não,,4,"0,51",10,INSS,0,37,37,"3,8",73,3,Não,9
630,Cauã Monteiro,Feminino,24,Solteiro,Superior,Goiânia,GO,Centro-Oeste,CD Goiânia,Operações,Conferente,Lucas Souza,2018-07-16,8,2555,CLT,Presencial,Não,Ativo,Não,,5,"4,86",5,Acidente,29,36,12,"2,5",76,11,Não,2
631,Isaac Ferreira,Masculino,31,Casado,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Jurídico,Gerente,Sr. Caio Santos,2023-09-23,"2,8",19963,CLT,Presencial,Não,Ativo,Não,,1,"3,53",0,,18,8,19,"3,7",59,39,Não,12
632,Lívia Machado,Masculino,28,Casado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Centro de Distribuição,Conferente,João Costela,2025-09-01,"0,8",2839,CLT,Presencial,Não,Ativo,Não,,4,"4,79",10,INSS,58,-4,47,"1,9",73,8,Não,9
633,Bernardo Ferreira,Masculino,26,Divorciado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Operações,Conferente,Cauê Silveira,2019-05-29,"7,1",2627,CLT,Presencial,Não,Ativo,Não,,3,"4,97",0,,48,-2,49,"3,7",77,1,Não,18
634,Benicio Gomes,Masculino,23,Solteiro,Médio,Salvador,BA,Nordeste,CD Salvador,Last Mile,Coordenador,Mariah Cavalcante,2016-06-21,10,15581,CLT,Presencial,Sim,Ativo,Não,,4,"5,73",5,Licença Médica,54,17,50,"3,1",72,38,Não,1
635,Sabrina Garcia,Feminino,34,Solteiro,Pós,Brasília,DF,Centro-Oeste,CD Brasília,Operações,Supervisor,Dr. Carlos Eduardo Mendes,2019-01-17,"7,5",10871,Temporário,Presencial,Não,Ativo,Não,,2,"4,47",0,,35,12,38,"3,1",74,7,Não,0
636,Heloisa Castro,Feminino,22,Casado,Superior,Recife,PE,Nordeste,CD Recife,Atendimento,Supervisor,Ana Sophia Andrade,2016-10-23,"9,7",7963,CLT,Presencial,Não,Ativo,Não,,1,"2,8",2,Licença Médica,20,-7,40,2,76,9,Não,18
637,Antônio Dias,Masculino,33,Casado,Médio,Guarulhos,SP,Sudeste,CD Guarulhos,Financeiro,Coordenador,Cauã Barbosa,2018-09-11,"7,8",13311,CLT,Presencial,Não,Ativo,Não,,4,"2,4",2,Licença Médica,6,10,22,3,74,11,Não,2
638,Sr. Marcos Vinicius Castro,Masculino,34,Casado,Técnico,Goiânia,GO,Centro-Oeste,CD Goiânia,Jurídico,Analista,Srta. Ayla Fernandes,2021-07-18,5,6680,CLT,Presencial,Não,Ativo,Não,,2,"0,73",0,,0,-18,37,"4,3",82,32,Sim,9
639,Rafaela Santos,Feminino,24,Solteiro,Médio,Campinas,SP,Sudeste,CD Campinas,Centro de Distribuição,Auxiliar Operacional,Pedro Rezende,2016-06-18,10,2564,CLT,Presencial,Não,Ativo,Não,,1,"2,95",5,Acidente,57,28,32,2,75,36,Não,29
640,Pedro Henrique Castro,Feminino,26,Casado,Médio,Recife,PE,Nordeste,CD Recife,Last Mile,Motorista,Carlos Eduardo Farias,2019-08-17,"6,9",2859,CLT,Presencial,Não,Ativo,Não,,4,"1,38",15,Licença Médica,32,19,53,"3,5",79,1,Não,14
641,Gabriel Jesus,Feminino,25,Viúvo,Superior,São Paulo,SP,Sudeste,CD São Paulo,Atendimento,Analista,Dra. Ágatha da Luz,2020-07-04,6,5183,CLT,Presencial,Não,Ativo,Não,,0,"2,54",2,INSS,51,12,14,"3,2",79,27,Não,23
642,Larissa da Rosa,Masculino,37,Casado,Médio,Brasília,DF,Centro-Oeste,CD Brasília,Centro de Distribuição,Supervisor,Calebe Aragão,2018-07-24,"7,9",8967,CLT,Presencial,Sim,Ativo,Não,,2,"6,84",0,,43,0,52,"2,1",82,27,Não,20
643,Rebeca Cassiano,Masculino,24,Casado,Médio,Salvador,BA,Nordeste,CD Salvador,Operações,Conferente,Luiz Miguel Abreu,2021-08-26,"4,8",2222,Temporário,Presencial,Não,Inativo,Sim,Pedido de Demissão,1,"1,34",10,INSS,21,1,26,"2,5",92,21,Não,16
644,Aurora da Rocha,Feminino,18,Casado,Técnico,Brasília,DF,Centro-Oeste,CD Brasília,Operações,Auxiliar Operacional,Pietra Costa,2020-06-21,6,2324,CLT,Presencial,Não,Ativo,Não,,1,"2,47",10,INSS,25,20,40,"2,8",85,18,Não,24
645,Apollo Costela,Feminino,46,Casado,Médio,São Paulo,SP,Sudeste,CD São Paulo,Operações,Conferente,João Vitor Barros,2016-08-02,"9,9",2954,CLT,Presencial,Não,Ativo,Não,,2,"3,18",0,,3,-16,21,"3,2",87,35,Não,30
646,Bruna das Neves,Masculino,32,Divorciado,Médio,São Paulo,SP,Sudeste,CD São Paulo,Last Mile,Coordenador,Olivia Mendonça,2023-08-27,"2,8",14549,CLT,Presencial,Não,Ativo,Não,,2,"2,39",15,Licença Médica,25,18,58,"3,8",67,25,Não,25
647,Julia Borges,Feminino,43,Casado,Superior,Campinas,SP,Sudeste,CD Campinas,Centro de Distribuição,Conferente,Ísis Gomes,2018-03-21,"8,3",2545,CLT,Presencial,Não,Ativo,Não,,2,"4,63",5,Licença Médica,34,-3,52,"4,1",74,27,Não,5
648,Léo Garcia,Masculino,18,Casado,MBA,Salvador,BA,Nordeste,CD Salvador,Comercial,Supervisor,Sr. Pietro Aparecida,2024-09-17,"1,8",10021,CLT,Presencial,Não,Ativo,Não,,0,"3,63",0,,42,20,31,"2,5",89,37,Não,23
649,Pedro Lucas Martins,Feminino,33,Casado,Fundamental,Goiânia,GO,Centro-Oeste,CD Goiânia,Operações,Auxiliar Operacional,Henry Gabriel da Mata,2016-06-03,"10,1",2488,CLT,Presencial,Não,Ativo,Não,,0,"3,29",15,Acidente,36,37,34,"2,1",88,28,Não,23
650,Ana Liz Cassiano,Feminino,39,Solteiro,Pós,Brasília,DF,Centro-Oeste,CD Brasília,Atendimento,Supervisor,Dra. Aylla Barros,2020-03-03,"6,3",9778,CLT,Presencial,Sim,Ativo,Não,,4,"2,01",0,,5,-7,56,3,84,40,Não,16
651,Manuella Nogueira,Masculino,42,Solteiro,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Atendimento,Supervisor,Heloísa Novaes,2021-08-10,"4,9",8433,CLT,Presencial,Não,Inativo,Sim,Pedido de Demissão,3,"2,62",5,Acidente,40,30,31,"4,3",65,17,Não,15
652,Mathias Moreira,Masculino,44,Casado,Fundamental,Recife,PE,Nordeste,CD Recife,Centro de Distribuição,Auxiliar Operacional,Zoe Rodrigues,2024-08-17,"1,9",2345,CLT,Presencial,Não,Ativo,Não,,0,"2,86",15,Licença Médica,7,40,55,"4,1",100,33,Não,28
653,Isabela Melo,Masculino,45,Casado,Superior,Salvador,BA,Nordeste,CD Salvador,Centro de Distribuição,Supervisor,Bruno Gonçalves,2016-05-05,"10,2",9498,Temporário,Presencial,Não,Ativo,Não,,2,"0,41",15,INSS,16,-1,57,"2,6",84,18,Não,23
654,Srta. Sarah Oliveira,Masculino,39,Casado,Fundamental,Guarulhos,SP,Sudeste,CD Guarulhos,Jurídico,Gerente,Clara Campos,2016-11-03,"9,7",23590,CLT,Presencial,Não,Ativo,Não,,2,"2,09",15,INSS,49,14,40,"2,9",56,31,Não,29
655,Emanuella Cavalcante,Masculino,30,Solteiro,Superior,Brasília,DF,Centro-Oeste,CD Brasília,Atendimento,Supervisor,Gael Cardoso,2026-02-01,"0,4",8703,CLT,Presencial,Não,Ativo,Não,,4,"2,64",0,,38,30,29,"3,8",38,31,Não,15
656,Otávio Barros,Feminino,40,Casado,Médio,Curitiba,PR,Sul,CD Curitiba,Operações,Supervisor,Maya Costa,2026-01-20,"0,4",8354,CLT,Presencial,Não,Inativo,Sim,Fim de Contrato,4,"4,41",2,Licença Médica,44,2,30,"3,2",71,15,Não,20
657,Clara Peixoto,Masculino,32,Solteiro,Técnico,Recife,PE,Nordeste,CD Recife,Last Mile,Motorista,Liam Siqueira,2024-08-27,"1,8",3377,CLT,Presencial,Não,Ativo,Não,,3,"3,26",10,INSS,36,29,52,"3,6",49,24,Não,3
658,Caio Gomes,Feminino,35,Casado,Médio,Curitiba,PR,Sul,CD Curitiba,Transporte,Motorista,Maria Laura Novaes,2025-08-19,"0,9",4302,CLT,Presencial,Não,Ativo,Não,,1,"2,04",15,Acidente,41,1,17,"2,1",61,33,Não,8
659,Dr. Vicente Marques,Masculino,31,Casado,Técnico,Guarulhos,SP,Sudeste,CD Guarulhos,Operações,Auxiliar Operacional,Vicente Viana,2020-10-14,"5,7",2061,CLT,Presencial,Não,Ativo,Não,,3,"2,86",10,INSS,4,26,32,"3,3",76,34,Não,4
660,Brenda Leão,Masculino,21,Casado,Pós,São Paulo,SP,Sudeste,CD São Paulo,Centro de Distribuição,Auxiliar Operacional,Diogo Nunes,2024-09-03,"1,8",2383,CLT,Presencial,Não,Ativo,Não,,1,"2,03",10,INSS,24,-18,40,"2,7",86,24,Não,20
661,Beatriz Caldeira,Feminino,32,Solteiro,Médio,Goiânia,GO,Centro-Oeste,CD Goiânia,Centro de Distribuição,Conferente,Beatriz Viana,2025-10-30,"0,7",2936,CLT,Híbrido,Não,Ativo,Não,,0,"2,45",0,,7,33,46,"3,8",70,10,Não,11
662,Vitor Gabriel Ferreira,Masculino,38,Solteiro,Técnico,Recife,PE,Nordeste,CD Recife,Operações,Auxiliar Operacional,Julia Gomes,2022-08-18,"3,9",1996,CLT,Presencial,Não,Ativo,Não,,3,"1,68",0,,51,-14,23,"2,4",75,5,Não,1
663,Raquel Oliveira,Feminino,40,Solteiro,Médio,Curitiba,PR,Sul,CD Curitiba,Transporte,Motorista,Olívia Andrade,2018-12-05,"7,6",3685,CLT,Presencial,Não,Ativo,Não,,4,"6,23",0,,58,35,43,"3,5",80,17,Não,11
